price,landsize,address,park,bed,bath,longitude,latitude,date,property_type
"$641,100",Internal area 806,"72 Flaxen Hills Road, Doreen VIC 3754",2,5,2,145.133911,-37.5795975,Sold by private treaty 14 March 2016,House
"$880,000",Land area 1165 m2,"8 Glinney Drive, Doreen VIC 3754",2,5,2,145.13298,-37.57836,Sold by private treaty 14 February 2016,House
"$702,000
        price from APM PriceFinder","Land area 682 m2
Internal area 44 m2","2 Barrett Place, Doreen VIC 3754",2,5,3,145.12941,-37.5806,Sold by private treaty 13 December 2015,House
"$570,000",Land area 744 m2,"36 Lythrum Street, Doreen VIC 3754",2,5,2,145.137909,-37.60676,Sold by private treaty 25 October 2015,House
"$801,000",Land area 1540 m2,"32 Rural Place, Doreen VIC 3754",2,5,2,145.141251,-37.5821075,Sold by private treaty 17 October 2015,House
"$552,500",Land area 800 m2,"9 Watercress Grove, Doreen VIC 3754",2,5,2,145.13414,-37.59234,Sold by private treaty 08 September 2015,House
"$513,500",Land area 693 m2,"4 Kossatz Terrace, DOREEN VIC 3754",2,5,2,145.131409,-37.6149559,Sold by private treaty 09 April 2015,House
"$532,500
        price from APM PriceFinder",Land area 621 m2,"4 Graffs Avenue, DOREEN VIC 3754",2,5,2,145.127548,-37.60027,Sold by private treaty 26 March 2015,House
"$595,000",Land area 613 m2,"24 Pinnacle Views, DOREEN VIC 3754",2,5,3,145.137909,-37.60676,Sold by private treaty 23 December 2014,House
"$522,500
        price from APM PriceFinder",Land area 655 m2,"73 Ramblers Way, DOREEN VIC 3754",2,5,2,145.134277,-37.5814362,Sold by private treaty 06 December 2014,House
"$572,000",Land area 700 m2,"36 Tallis Grove, DOREEN VIC 3754",2,5,2,145.134949,-37.6098938,Sold by private treaty 06 November 2014,House
"$650,000
        price from APM PriceFinder",Land area 821 m2,"89 Brookwood Avenue, DOREEN VIC 3754",2,5,2,145.136047,-37.58175,Sold by private treaty 26 August 2014,House
"$612,500
        price from APM PriceFinder",Land area 1313 m2,"34 Flaxen Hills Road, DOREEN VIC 3754",2,5,2,145.138351,-37.5788078,Sold by private treaty 07 August 2013,House
"$445,000
        price from APM PriceFinder",Land area 792 m2,"22 Red Angus Crescent, DOREEN VIC 3754",2,5,2,145.129715,-37.5921059,Sold by private treaty 01 June 2013,House
"$540,000
        price from APM PriceFinder",Land area 700 m2,"3 Glass Crescent, DOREEN VIC 3754",2,5,2,145.134018,-37.6191177,Sold by private treaty 27 May 2013,House
"$1,300,000
        price from APM PriceFinder",Land area 20 acres,DOREEN VIC 3754,2,5,4,145.1525,-37.61773,Sold by private treaty 11 May 2013,House
"$490,000
        price from APM PriceFinder",Land area 799 m2,"25 Shorthorn Crescent, DOREEN VIC 3754",2,5,2,145.126328,-37.59358,Sold by private treaty 27 April 2013,House
"$422,500
        price from APM PriceFinder",Land area 554 m2,"28 Vantage Point Boulevard, DOREEN VIC 3754",2,5,2,145.1119,-37.6053238,Sold by private treaty 03 April 2013,House
"$472,000
        price from APM PriceFinder","Land area 598 m2
Internal area 260","10 Inlander Way, DOREEN VIC 3754",2,5,2,145.12236,-37.5790176,Sold at auction 17 January 2013,House
"$561,000
        price from APM PriceFinder",Land area 960 m2,"91 Brookwood Avenue, DOREEN VIC 3754",2,5,2,145.135986,-37.58158,Sold by private treaty 03 December 2012,House
"$550,000
        price from APM PriceFinder","Land area 450 m2
Internal area 42","14 McCrae Drive, DOREEN VIC 3754",2,5,3,145.118,-37.5893745,Sold at auction 04 August 2012,House
"$490,000
        price from APM PriceFinder",Land area 737 m2,"26 Downey Drive, DOREEN VIC 3754",2,5,2,145.135544,-37.57862,Sold by private treaty 30 May 2012,House
"$595,000
        price from APM PriceFinder",Land area 816 m2,"9 Sugarloaf Rise, DOREEN VIC 3754",2,5,2,145.133133,-37.5938,Sold by private treaty 29 March 2012,House
"$490,000
        price from APM PriceFinder",Land area 792 m2,"17 Red Angus Crescent, DOREEN VIC 3754",2,5,2,145.129,-37.5914154,Sold by private treaty 14 September 2011,House
"$1,252,000
        price from APM PriceFinder",Land area 4200 m2,"15 Creekwood Court, DOREEN VIC 3754",2,5,3,145.14003,-37.5927277,Sold by private treaty 04 December 2010,House
"$526,000
        price from APM PriceFinder",Land area 792,"51 Flaxen Hills Road, DOREEN VIC 3754",2,5,2,145.1358,-37.5794,Sold by private treaty 04 August 2010,House
"$567,000
        price from APM PriceFinder",Land area 900,"10 Timbertop Drive, Doreen VIC 3754",2,5,2,145.13858,-37.59538,Sold by private treaty 31 March 2009,House
Price Withheld,Land area 764 m2,DOREEN VIC 3754,2,5,2,145.136017,-37.5794868,Sold by private treaty 05 October 2013,House
Price Withheld,"Land area 693 m2
Internal area 0.00","4 Kossatz Terrace, Doreen VIC 3754",2,5,2,145.131409,-37.6148643,Sold by private treaty 30 August 2010,House
"$751,750","Land area 923 m2
Internal area 420.00","4 Landano Way, Doreen VIC 3754",2,5,3,145.13829,-37.5845146,Sold by private treaty 17 February 2017,House
"$685,000",Land area 980 m2,"20 Rothacker Rise, Doreen VIC 3754",2,5,3,145.138718,-37.5853424,Sold by private treaty 20 October 2015,House
"$620,000
        price from APM PriceFinder",Land area 558 m2,"36 Coulthard Crescent, DOREEN VIC 3754",2,5,2,145.120758,-37.5859451,Sold by private treaty 14 September 2015,House
"$1,200,000
        price from APM PriceFinder",Land area 20 acres,"435 Kangaroo Ground Warrandyte Road, KANGAROO GROUND VIC 3097",-,1,1,145.22,-37.6972122,Sold by private treaty 09 October 2013,House
"$505,000
        price from APM PriceFinder",Land area 5,"269 Catani Boulevard, KANGAROO GROUND VIC 3097",-,1,1,145.273788,-37.7040024,Sold by private treaty 04 March 2010,House
"$780,000
        price from APM PriceFinder",Land area 20,"97 Menzies Road, KANGAROO GROUND VIC 3097",-,1,1,145.247742,-37.7030373,Sold by private treaty 25 February 2010,House
Price Withheld,Land area 10 ha,"915 Eltham Yarra Glen Road, KANGAROO GROUND VIC 3097",-,1,1,145.265533,-37.6632271,Sold at auction 24 August 2013,House
Price Withheld,Land area 6 acres,KANGAROO GROUND VIC 3097,-,1,1,145.275009,-37.7147141,Sold by private treaty 17 March 2010,House
Price Withheld,Land area 30,"228 Ridge Road, KANGAROO GROUND VIC 3097",-,1,1,145.279968,-37.6678047,Sold by private treaty 19 February 2010,House
"$570,000",Land area 3.5 acres,"235 Catani Boulevard, Kangaroo Ground VIC 3097",-,2,1,145.274673,-37.7061348,Sold by private treaty 30 June 2016,House
Price Withheld,Land area 97124 m2,KANGAROO GROUND VIC 3097,-,2,1,145.25621,-37.67792,Sold by private treaty 01 December 2011,House
Price Withheld,Land area 1752,"486 Henley Road, KANGAROO GROUND VIC 3097",-,2,2,145.272751,-37.700386,Sold by private treaty 22 September 2009,House
"$660,000
        price from APM PriceFinder",Land area 4024 m2,"319 Eltham-Yarra Glen Road, KANGAROO GROUND VIC 3097",1,2,1,145.215347,-37.6906776,Sold by private treaty 18 May 2013,House
"$625,000
        price from APM PriceFinder",Land area 4038 m2,KANGAROO GROUND VIC 3097,1,2,1,145.216751,-37.6886177,Sold at auction 05 August 2009,House
"$945,000
        price from APM PriceFinder",Land area 20 acres,KANGAROO GROUND VIC 3097,-,3,1,145.21579,-37.69079,Sold by private treaty 19 February 2015,House
"$541,600
        price from APM PriceFinder",Land area 15 acres,"56 Catani Boulevard, KANGAROO GROUND VIC 3097",-,3,1,145.280579,-37.7035751,Sold by private treaty 02 September 2013,House
"$1,800,000",Land area 47244,"450 Kangaroo Ground-Warrandyte Road, Kangaroo Ground VIC 3097",-,3,2,145.219711,-37.695816,Sold by private treaty 20 October 2008,House
"$750,000
        price from APM PriceFinder",Land area 9 acres,"155 Flat Rock Road, KANGAROO GROUND VIC 3097",1,3,2,145.212219,-37.6585922,Sold by private treaty 03 September 2014,House
"$920,100",Land area 38100 m2,"95 Couties Road, Kangaroo Ground VIC 3097",2,3,1,145.236176,-37.660675,Sold by private treaty 09 August 2016,House
"$700,000",Land area 10 acres,"63 Skyline Road, KANGAROO GROUND VIC 3097",2,3,1,145.287872,-37.6940651,Sold by private treaty 20 August 2015,House
"$760,000",Land area 16000 m2,"205 Kangaroo Ground-Wattle Glen Road, KANGAROO GROUND VIC 3097",2,3,1,145.201385,-37.6745148,Sold at auction 13 June 2015,House
"$870,000",Land area 10 acres,"25 Jones Road, KANGAROO GROUND VIC 3097",2,3,1,145.207275,-37.6749649,Sold by private treaty 11 May 2015,House
"$850,000",Land area 20 acres,"270 Donaldson Road, KANGAROO GROUND VIC 3097",2,3,2,145.194763,-37.68967,Sold by private treaty 27 March 2015,House
"$925,000","Land area 5 acres
Internal area 0.00","160 Kangaroo Ground-Warrandyte Road, Kangaroo Ground VIC 3097",2,3,3,145.224838,-37.71391,Sold by private treaty 11 August 2011,House
"$511,000
        price from APM PriceFinder",Land area squareMeter m2,"35 Catani Boulevard, KANGAROO GROUND VIC 3097",2,3,2,145.283981,-37.7033348,Sold by private treaty 14 October 2009,House
Price Withheld,Land area 23 acres,"180 Dawson Road, KANGAROO GROUND VIC 3097",2,3,1,145.240677,-37.6728249,Sold by private treaty 03 July 2015,House
"$587,500",Land area 12 acres,"51 Skyline Road, Kangaroo Ground VIC 3097",-,4,3,145.289368,-37.6963921,Sold by private treaty 18 October 2016,House
"$1,100,000
        price from APM PriceFinder","Land area 12 acres
Internal area 0.00","35 Flat Rock Road, Kangaroo Ground VIC 3097",-,4,1,145.217651,-37.6696472,Sold prior to auction 18 June 2010,House
"$515,000
        price from APM PriceFinder",Land area 6 acres,"74 Catani Boulevard, KANGAROO GROUND VIC 3097",-,4,2,145.280762,-37.70515,Sold by private treaty 08 January 2010,House
"$1,335,000
        price from APM PriceFinder",Land area 18 acres,"140 Flat Rock Road, KANGAROO GROUND VIC 3097",1,4,2,145.217529,-37.659977,Sold by private treaty 13 September 2014,House
Price Withheld,Land area 18 acres,"120 Flat Rock Road, KANGAROO GROUND VIC 3097",1,4,1,145.217545,-37.66161,Sold at auction 22 June 2013,House
"$1,281,000
        price from APM PriceFinder",Land area 60702.85 m2,"290 Kangaroo Ground-Warrandyte Road, Kangaroo Ground VIC 3097",2,4,2,145.2267,-37.7077026,Sold by private treaty 05 July 2016,House
"$1,032,500",Land area 81276 m2,"240 Flat Rock Road, KANGAROO GROUND VIC 3097",2,4,2,145.214767,-37.6644363,Sold by private treaty 22 September 2014,House
"$625,000
        price from APM PriceFinder",Land area 10 acres,"570 Henley Road, Kangaroo Ground VIC 3097",2,4,2,145.279358,-37.69766,Sold by private treaty 21 July 2012,House
"$1,050,000
        price from APM PriceFinder",Land area 105218.27 m2,Kangaroo Ground VIC 3097,2,4,2,145.242279,-37.695816,Sold by private treaty 14 July 2011,House
"$920,000
        price from APM PriceFinder",Land area 39970,KANGAROO GROUND VIC 3097,2,4,2,145.267349,-37.6868,Sold by private treaty 14 July 2011,House
"$1,085,000
        price from APM PriceFinder",Land area 21 acres,"35 New Road, KANGAROO GROUND VIC 3097",2,4,3,145.223434,-37.7140236,Sold by private treaty 05 August 2009,House
"$600,000
        price from APM PriceFinder",Land area squareMeter m2,"30 Ironbark Road, KANGAROO GROUND VIC 3097",2,4,3,145.276138,-37.7124977,Sold at auction 09 July 2009,House
Price Withheld,Land area 14739 m2,"750 Henley Road, KANGAROO GROUND VIC 3097",2,4,2,145.2941,-37.7032623,Sold by private treaty 28 September 2012,House
"$1,085,000",Land area 6881.4 m2,"61 Oxley Road, Kangaroo Ground VIC 3097",2,5,2,145.266159,-37.7070351,Sold by private treaty 12 May 2017,House
"$970,000
        price from APM PriceFinder",Land area 92284 m2,KANGAROO GROUND VIC 3097,2,5,3,145.238785,-37.6997147,Sold by private treaty 13 January 2011,House
Price Withheld,Land area 202342.82 m2,"410 O'Grady's Road, Kinglake VIC 3763",-,1,1,145.3126,-37.462,Sold by private treaty 21 May 2009,Rural
